time,OCV,SOC,disCapacity
0.0,4.168195,1.0,2.56366
60.0,4.16533,0.9999648939406941,2.56366
120.00099999998929,4.16322,0.9989741229336184,2.56366
180.0,4.16137,0.9979872525997987,2.56366
239.99700000000303,4.15968,0.9969964815927228,2.56366
300.0009999999893,4.158165,0.996005710585647,2.56366
359.9989999999816,4.1569,0.9950188402518274,2.56366
420.0019999999786,4.155635,0.9940280692447516,2.56366
480.0019999999786,4.15454,0.9930372982376757,2.56366
539.9979999999923,4.15336,0.9920543285771123,2.56366
599.9989999999816,4.15235,0.9910635575700366,2.56366
659.997000000003,4.151425,0.9900727865629607,2.56366
719.9959999999846,4.150495,0.9890820155558849,2.56366
779.9989999999816,4.149570000000001,0.9880951452220653,2.56366
839.9979999999923,4.148805,0.9871043742149895,2.56366
899.997000000003,4.14797,0.9861175038811699,2.56366
959.9989999999816,4.147125,0.985126732874094,2.56366
1020.0009999999893,4.14645,0.9841359618670182,2.56366
1079.997000000003,4.145775,0.9831490915331986,2.56366
1139.993999999977,4.1451,0.9821622211993789,2.56366
1200.0039999999863,4.14451,0.9811714501923032,2.56366
1259.9979999999923,4.14384,0.9801806791852272,2.56366
1320.0,4.14325,0.9791938088514077,2.56366
1380.0009999999893,4.14266,0.9782030378443318,2.56366
1439.9979999999923,4.14215,0.9772122668372561,2.56366
1499.9979999999923,4.1416450000000005,0.9762214958301803,2.56366
1559.997000000003,4.14114,0.9752307248231045,2.56366
1619.997000000003,4.14055,0.9742399538160286,2.56366
1679.997000000003,4.140045000000001,0.973253083482209,2.56366
1740.0,4.1396250000000006,0.9722623124751332,2.56366
1799.9979999999923,4.1392050000000005,0.9712754421413136,2.56366
1860.0,4.138780000000001,0.9702846711342378,2.56366
1920.0009999999893,4.138445,0.9692939001271619,2.56366
1980.0009999999893,4.13794,0.9683070297933423,2.56366
2040.0039999999863,4.1376,0.9673162587862665,2.56366
2099.997000000003,4.137265,0.9663293884524469,2.56366
2160.0019999999786,4.136845,0.9653386174453711,2.56366
2220.0009999999893,4.136505,0.9643478464382952,2.56366
2280.0019999999786,4.13617,0.9633609761044757,2.56366
2339.9959999999846,4.135915000000001,0.9623741057706561,2.56366
2400.0,4.135495000000001,0.9613833347635801,2.56366
2459.997000000003,4.13524,0.9603964644297606,2.56366
2520.0,4.134905,0.959409594095941,2.56366
2580.0009999999893,4.134650000000001,0.9584227237621212,2.56366
2639.9989999999816,4.134315,0.9574319527550456,2.56366
2700.0009999999893,4.13414,0.9564411817479697,2.56366
2759.9979999999923,4.13381,0.9554504107408939,2.56366
2820.0009999999893,4.13347,0.954459639733818,2.56366
2879.997000000003,4.132715,0.9534688687267423,2.56366
2939.997000000003,4.13153,0.9524819983929226,2.56366
2999.997000000003,4.130095000000001,0.951495128059103,2.56366
3060.0009999999893,4.12892,0.9505043570520272,2.56366
3120.0009999999893,4.128325,0.9495135860449513,2.56366
3179.9989999999816,4.12774,0.9485267157111318,2.56366
3239.9979999999923,4.127065,0.9475359447040559,2.56366
3299.9989999999816,4.126135,0.9465490743702363,2.56366
3359.9959999999846,4.124874999999999,0.9455583033631605,2.56366
3419.9959999999846,4.123525000000001,0.9445675323560846,2.56366
3479.9959999999846,4.122935,0.9435806620222651,2.56366
3540.0009999999893,4.12243,0.9425898910151892,2.56366
3600.0009999999893,4.121925,0.9416030206813695,2.56366
3659.9989999999816,4.12125,0.9406122496742938,2.56366
3719.9979999999923,4.12024,0.9396214786672179,2.56366
3779.9979999999923,4.119059999999999,0.9386307076601421,2.56366
3840.0009999999893,4.11813,0.9376438373263225,2.56366
3899.997000000003,4.117875,0.9366530663192467,2.56366
3960.0009999999893,4.117375,0.9356661959854271,2.56366
4020.0,4.11678,0.9346754249783512,2.56366
4079.9979999999923,4.116105,0.9336885546445317,2.56366
4139.998999999982,4.1151,0.932701684310712,2.56366
4199.997999999992,4.114,0.9317109133036363,2.56366
4259.998999999982,4.11358,0.9307201422965604,2.56366
4319.997000000003,4.113239999999999,0.9297332719627407,2.56366
4380.000999999989,4.112905,0.9287386002824087,2.56366
4439.997999999992,4.112315000000001,0.927751729948589,2.56366
4499.998999999982,4.11164,0.9267609589415133,2.56366
4560.001999999979,4.110715,0.9257740886076936,2.56366
4619.997000000003,4.109955,0.9247833176006179,2.56366
4680.0,4.109705,0.9237964472667982,2.56366
4740.000999999989,4.109365,0.9228056762597223,2.56366
