time,OCV,SOC,disCapacity
0.0,4.18126,1.0,2.59862
59.99799999999232,4.178815,0.9991572449992688,2.59862
119.9989999999816,4.176875,0.9981759549299244,2.59862
179.9989999999816,4.175105,0.99719466486058,2.59862
239.99700000000303,4.17359,0.9962172229875857,2.59862
300.0,4.17224,0.9952436293109419,2.59862
359.9989999999816,4.1709700000000005,0.9942661874379478,2.59862
420.0009999999893,4.169545,0.9932887455649536,2.59862
479.997000000003,4.168365,0.99231515188831,2.59862
540.0039999999863,4.16727,0.9913415582116663,2.59862
599.9959999999846,4.166255,0.9903641163386722,2.59862
659.9979999999923,4.16516,0.9893943708583788,2.59862
719.9979999999923,4.16415,0.9884169289853846,2.59862
779.9989999999816,4.16314,0.987443335308741,2.59862
839.9959999999846,4.162295,0.9864658934357466,2.59862
900.0,4.16145,0.9854884515627524,2.59862
960.0,4.16061,0.9845148578861088,2.59862
1019.997000000003,4.15968,0.9835374160131146,2.59862
1080.0009999999893,4.158925,0.9825599741401206,2.59862
1140.0,4.158245,0.9815863804634768,2.59862
1199.9979999999923,4.157405000000001,0.9806089385904827,2.59862
1260.0009999999893,4.156734999999999,0.9796314967174885,2.59862
1319.9979999999923,4.15606,0.9786579030408448,2.59862
1379.9959999999846,4.1553,0.9776804611678507,2.59862
1439.9959999999846,4.154540000000001,0.9767068674912068,2.59862
1500.0009999999893,4.15302,0.9757294256182129,2.59862
1560.0,4.151505,0.974755831941569,2.59862
1620.0,4.149985,0.9737783900685748,2.59862
1680.0,4.148555,0.9728047963919312,2.59862
1739.9959999999846,4.14712,0.971827354518937,2.59862
1800.0,4.14569,0.9708537608422931,2.59862
1859.9989999999816,4.14451,0.9698763189692992,2.59862
1920.0009999999893,4.14316,0.968898877096305,2.59862
1979.9979999999923,4.141815,0.9679252834196613,2.59862
2039.9979999999923,4.14055,0.9669555379393678,2.59862
2099.9979999999923,4.139279999999999,0.9659819442627241,2.59862
2159.997000000003,4.138105,0.9650083505860804,2.59862
2220.0009999999893,4.13701,0.9640309087130862,2.59862
2280.0009999999893,4.135915,0.963053466840092,2.59862
2340.0009999999893,4.13473,0.9620798731634483,2.59862
2399.9989999999816,4.133635,0.9611024312904541,2.59862
2459.9989999999816,4.13246,0.9601288376138105,2.59862
2519.9989999999816,4.13136,0.9591513957408163,2.59862
2579.9979999999923,4.130435,0.9581739538678222,2.59862
2639.9979999999923,4.12942,0.957196511994828,2.59862
2699.997000000003,4.128410000000001,0.9562190701218338,2.59862
2760.0009999999893,4.127485,0.9552454764451902,2.59862
2820.0020000000077,4.126555,0.954268034572196,2.59862
2879.997000000003,4.12563,0.9532944408955524,2.59862
2939.997000000003,4.124700000000001,0.9523169990225582,2.59862
3000.0009999999893,4.123945,0.9513395571495641,2.59862
3060.0,4.123015,0.9503621152765699,2.59862
3119.9989999999816,4.12226,0.9493846734035757,2.59862
3179.9989999999816,4.121415,0.9484110797269321,2.59862
3240.0,4.1205750000000005,0.9474374860502882,2.59862
3299.9959999999846,4.119815,0.9464600441772942,2.59862
3359.9989999999816,4.11906,0.9454864505006504,2.59862
3419.997000000003,4.118295,0.9445090086276562,2.59862
3480.0,4.117625,0.9435315667546621,2.59862
3539.997000000003,4.11695,0.9425579730780184,2.59862
3600.0,4.116195,0.9415843794013747,2.59862
3659.997000000003,4.115515,0.9406069375283804,2.59862
3719.9979999999923,4.11484,0.9396333438517367,2.59862
3779.9979999999923,4.11417,0.9386559019787426,2.59862
3840.0,4.113495,0.9376861564984492,2.59862
3899.9979999999923,4.11299,0.936708714625455,2.59862
3959.997000000003,4.112315,0.9357312727524609,2.59862
4019.997000000003,4.111725,0.9347538308794667,2.59862
4079.9979999999923,4.111135,0.9337802372028231,2.59862
4139.997000000003,4.110545,0.9328066435261793,2.59862
4199.998999999982,4.110035,0.9318292016531851,2.59862
4259.998999999982,4.10945,0.9308517597801911,2.59862
4320.000999999989,4.108945,0.9298781661035472,2.59862
4380.0,4.108435,0.9289045724269036,2.59862
4440.002000000008,4.1079349999999994,0.9279309787502598,2.59862
4500.0,4.107340000000001,0.926957385073616,2.59862
4559.997000000003,4.106835,0.9259837913969723,2.59862
4619.997999999992,4.10625,0.9250063495239781,2.59862
4680.0,4.105825,0.9240327558473344,2.59862
4740.0,4.105404999999999,0.9230553139743403,2.59862
4799.995999999985,4.10498,0.9220778721013461,2.59862
4860.000999999989,4.104480000000001,0.9211042784247024,2.59862
4919.995999999985,4.10397,0.9201306847480586,2.59862
4979.997999999992,4.10355,0.9191532428750644,2.59862
5040.0,4.10304,0.9181758010020704,2.59862
5099.995999999985,4.102625,0.9172022073254266,2.59862
5159.997999999992,4.1022,0.9162247654524325,2.59862
5220.0,4.10178,0.9152511717757887,2.59862
5279.997999999992,4.10136,0.9142737299027945,2.59862
5339.998999999982,4.10102,0.9132962880298005,2.59862
5400.0,4.1006,0.9123265425495071,2.59862
